,make,model,engine_size,transmission,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,emissions
1342,GMC,SIERRA 4WD,6.2,A8,8.0,16.15,11.649999999999999,14.15,330.0
1343,GMC,SIERRA 4WD FFV,4.3,A6,6.0,17.2,12.933333333333332,15.283333333333333,295.8333333333333
1344,GMC,SIERRA 4WD FFV,5.3,A6,8.0,17.866666666666667,12.649999999999999,15.549999999999999,306.8333333333333
1345,GMC,SIERRA FFV,4.3,A6,6.0,16.366666666666667,12.183333333333335,14.483333333333334,281.5
1346,GMC,SIERRA FFV,5.3,A6,8.0,17.183333333333334,12.133333333333335,14.899999999999999,291.1666666666667
1347,GMC,SIERRA eASSIST,5.3,A8,8.0,13.4,10.0,11.8,278.0
1348,GMC,SIERRA eASSIST 4WD,5.3,A8,8.0,14.4,11.199999999999998,13.0,303.6666666666667
1349,GMC,Sierra,2.7,A8,4.0,11.9,10.3,11.1,261.5
1350,GMC,Sierra,3.0,A10,6.0,10.2,7.8,9.1,245.0
1351,GMC,Sierra,4.3,A6,6.0,15.1,11.5,13.5,317.5
1352,GMC,Sierra,5.3,A6,8.0,15.9,11.4,13.9,326.0
1353,GMC,Sierra,5.3,A8,8.0,14.15,10.25,12.35,291.0
1354,GMC,Sierra 4WD,2.7,A8,4.0,12.55,10.850000000000001,11.75,276.0
1355,GMC,Sierra 4WD,3.0,A10,6.0,10.5,9.1,9.9,265.0
1356,GMC,Sierra 4WD,4.3,A6,6.0,15.75,11.95,14.05,330.0
1357,GMC,Sierra 4WD,5.3,A10,8.0,14.3,10.6,12.7,298.0
1358,GMC,Sierra 4WD,5.3,A6,8.0,15.9,11.75,14.05,330.5
1359,GMC,Sierra 4WD,5.3,A8,8.0,15.0,11.0,13.25,310.0
1360,GMC,Sierra 4WD,6.2,A10,8.0,15.5,11.9,13.9,326.0
1361,GMC,Sierra 4WD AT4,3.0,A10,6.0,10.5,9.1,9.9,265.0
1362,GMC,Sierra 4WD AT4,5.3,A10,8.0,14.7,11.2,13.1,307.0
1363,GMC,Sierra 4WD AT4,5.3,A6,8.0,16.7,13.1,15.1,354.0
1364,GMC,Sierra 4WD AT4,5.3,A8,8.0,15.2,11.600000000000001,13.55,317.0
1365,GMC,Sierra 4WD AT4,6.2,A10,8.0,15.7,12.4,14.2,332.0
1366,GMC,Sierra 4WD FFV,5.3,A6,8.0,19.05,14.5,17.0,332.75
1367,GMC,Sierra FFV,5.3,A6,8.0,18.75,13.925,16.575,325.0
1368,GMC,Sierra LTD,5.3,A6,8.0,15.6,10.9,13.5,317.0
1369,GMC,Sierra LTD 4WD,5.3,A6,8.0,15.8,11.4,13.8,325.0
1370,GMC,Sierra WT,2.7,A8,4.0,12.5,10.8,11.7,275.0
1371,GMC,Sierra WT 4WD,2.7,A8,4.0,12.7,11.0,12.0,280.0
1372,GMC,TERRAIN,1.5,A9,4.0,9.2,7.9,8.6,201.0
1373,GMC,TERRAIN,1.6,A6,4.0,8.5,6.0,7.4,198.0
1374,GMC,TERRAIN,2.4,A6,4.0,10.625,7.35,9.174999999999999,213.25
1375,GMC,TERRAIN,3.6,A6,6.0,15.040000000000001,10.280000000000001,12.9,276.6
1376,GMC,TERRAIN AWD,1.5,A9,4.0,9.6,8.3,9.0,210.0
1377,GMC,TERRAIN AWD,1.6,A6,4.0,8.5,6.1,7.4,198.0
1378,GMC,TERRAIN AWD,2.0,A9,4.0,11.2,9.0,10.2,239.0
1379,GMC,TERRAIN AWD,2.4,A6,4.0,11.5,8.225,10.025,233.0
1380,GMC,TERRAIN AWD,3.6,A6,6.0,15.860000000000003,10.78,13.6,291.2
1381,GMC,TERRAIN FFV,2.4,A6,4.0,13.133333333333333,9.116666666666667,11.333333333333334,217.0
1382,GMC,Terrain,1.5,A9,4.0,9.2,7.85,8.6,201.5
1383,GMC,Terrain,1.6,A6,4.0,8.5,6.0,7.4,199.0
1384,GMC,Terrain AWD,1.5,A9,4.0,9.55,8.3,9.0,210.0
1385,GMC,Terrain AWD,1.6,A6,4.0,8.5,6.1,7.4,199.0
1386,GMC,Terrain AWD,2.0,A9,4.0,11.2,9.0,10.2,239.0
1387,GMC,YUKON,5.3,A6,8.0,16.842857142857138,11.514285714285716,14.442857142857145,298.85714285714283
1388,GMC,YUKON 4WD,5.3,A6,8.0,16.95714285714286,11.785714285714286,14.62857142857143,303.14285714285717
1389,GMC,YUKON 4WD,6.2,A10,8.0,16.4,10.7,13.8,325.0
1390,GMC,YUKON 4WD,6.2,A8,8.0,15.9,11.1,13.8,323.0
1391,GMC,YUKON 4WD FFV,5.3,A6,8.0,18.016666666666666,12.65,15.6,304.6666666666667
1392,GMC,YUKON DENALI 4WD,6.2,A6,8.0,16.2,11.4,14.0,322.0
1393,GMC,YUKON DENALI 4WD,6.2,A8,8.0,15.95,11.399999999999999,13.95,323.5
1394,GMC,YUKON DENALI AWD,6.2,A6,8.0,20.15,13.950000000000001,17.4,330.0
1395,GMC,YUKON DENALI XL AWD,6.2,A6,8.0,22.25,15.600000000000001,19.25,365.5
1396,GMC,YUKON FFV,5.3,A6,8.0,17.599999999999998,12.1,15.15,295.1666666666667
1397,GMC,YUKON XL,5.3,A6,8.0,16.842857142857138,11.514285714285716,14.442857142857145,298.85714285714283
1398,GMC,YUKON XL 4WD,5.3,A6,8.0,17.3,12.057142857142859,14.928571428571427,308.57142857142856
1399,GMC,YUKON XL 4WD,6.2,A10,8.0,17.1,11.3,14.5,340.0
1400,GMC,YUKON XL 4WD,6.2,A8,8.0,16.4,11.7,14.3,334.0
1401,GMC,YUKON XL 4WD FFV,5.3,A6,8.0,18.78333333333333,13.15,16.233333333333334,315.1666666666667
1402,GMC,YUKON XL DENALI 4WD,6.2,A6,8.0,16.8,11.7,14.5,334.0
1403,GMC,YUKON XL DENALI 4WD,6.2,A8,8.0,16.35,11.7,14.25,331.0
1404,GMC,YUKON XL FFV,5.3,A6,8.0,17.599999999999998,12.1,15.15,295.1666666666667
1405,GMC,Yukon,5.3,A6,8.0,15.7,10.5,13.4,314.0
1406,GMC,Yukon 4WD,5.3,A6,8.0,15.9,11.149999999999999,13.75,323.0
1407,GMC,Yukon 4WD,6.2,A10,8.0,16.45,10.8,13.850000000000001,326.0
1408,GMC,Yukon 4WD FFV,5.3,A6,8.0,18.8,12.724999999999998,16.074999999999996,314.0
1409,GMC,Yukon FFV,5.3,A6,8.0,18.45,12.2,15.649999999999999,306.0
1410,GMC,Yukon XL,5.3,A6,8.0,15.7,10.5,13.4,314.0
1411,GMC,Yukon XL 4WD,5.3,A6,8.0,16.8,11.3,14.350000000000001,336.5
1412,GMC,Yukon XL 4WD,6.2,A10,8.0,17.15,11.350000000000001,14.55,341.5
1413,GMC,Yukon XL 4WD FFV,5.3,A6,8.0,19.5,13.274999999999999,16.7,327.25
1414,GMC,Yukon XL FFV,5.3,A6,8.0,18.45,12.2,15.649999999999999,306.0
1415,HONDA,ACCORD,1.5,CVT,4.0,8.05,6.55,7.4,172.5
1416,HONDA,ACCORD,1.5,M6,4.0,8.9,6.7,7.9,185.0
1417,HONDA,ACCORD,2.0,M6,4.0,10.7,7.3,9.2,214.0
1418,HONDA,ACCORD,2.4,CVT,4.0,9.020000000000001,6.720000000000001,8.0,184.2
1419,HONDA,ACCORD,2.4,M6,4.0,10.225,7.1,8.825,204.25
1420,HONDA,ACCORD,3.5,A6,6.0,11.0,6.8,9.1,209.0
1421,HONDA,ACCORD,3.5,AS6,6.0,11.4,7.3,9.55,220.0
1422,HONDA,ACCORD,3.5,M6,6.0,13.0,8.4,10.9,251.0
1423,HONDA,ACCORD COUPE,3.5,AS6,6.0,11.4,7.35,9.55,224.0
1424,HONDA,ACCORD COUPE,3.5,M6,6.0,12.9,8.350000000000001,10.9,253.5
1425,HONDA,ACCORD HYBRID,2.0,CVT,4.0,4.825,5.1,4.975,114.25
1426,HONDA,ACCORD SEDAN,2.4,CVT,4.0,8.649999999999999,6.5,7.699999999999999,178.5
1427,HONDA,ACCORD SEDAN,3.5,A6,6.0,11.350000000000001,7.1,9.45,221.0
1428,HONDA,ACCORD SPORT,2.4,CVT,4.0,9.1,6.8,8.0,187.0
1429,HONDA,ACCORD SPORT/TOURING,2.0,AS10,4.0,10.4,7.4,9.1,211.0
1430,HONDA,Accord,1.5,CVT,4.0,8.05,6.55,7.4,173.0
1431,HONDA,Accord,1.5,M6,4.0,8.9,6.7,7.9,185.0
1432,HONDA,Accord,2.0,M6,4.0,10.7,7.3,9.2,214.0
1433,HONDA,Accord Hybrid,2.0,CVT,4.0,5.0,5.0,5.0,117.0
1434,HONDA,Accord Sport/Touring,2.0,AS10,4.0,10.4,7.4,9.1,211.0
1435,HONDA,CIVIC,1.8,CVT,4.0,8.0,6.124999999999999,7.124999999999999,164.0
1436,HONDA,CIVIC,1.8,M5,4.0,8.55,6.6,7.65,176.0
1437,HONDA,CIVIC COUPE,1.5,CVT,4.0,7.5,5.8,6.766666666666667,157.0
1438,HONDA,CIVIC COUPE,1.5,M6,4.0,7.7,5.7,6.8,158.5
1439,HONDA,CIVIC COUPE,2.0,CVT,4.0,7.8,5.933333333333334,6.966666666666666,162.66666666666666
1440,HONDA,CIVIC COUPE,2.0,M6,4.0,8.633333333333333,6.099999999999999,7.5,175.0
1441,HONDA,CIVIC COUPE Si,1.5,M6,4.0,8.4,6.2,7.4,173.0
1442,HONDA,CIVIC HATCHBACK,1.5,CVT,4.0,7.82,6.359999999999999,7.139999999999999,166.8
1443,HONDA,CIVIC HATCHBACK,1.5,M6,4.0,8.0,6.2,7.2,167.0
1444,HONDA,CIVIC HATCHBACK SPORT,1.5,CVT,4.0,7.9,6.6,7.3,170.0
1445,HONDA,CIVIC HATCHBACK SPORT,1.5,M6,4.0,8.0,6.2,7.2,167.0
1446,HONDA,CIVIC HYBRID,1.5,CVT,4.0,5.3,5.0,5.2,120.0
1447,HONDA,CIVIC SEDAN,1.5,CVT,4.0,7.466666666666666,5.566666666666666,6.633333333333333,154.33333333333334
1448,HONDA,CIVIC SEDAN,2.0,CVT,4.0,7.8,5.933333333333334,6.966666666666666,162.66666666666666
1449,HONDA,CIVIC SEDAN,2.0,M6,4.0,8.6,5.966666666666666,7.433333333333334,173.33333333333334
1450,HONDA,CIVIC SEDAN Si,1.5,M6,4.0,8.4,6.2,7.4,173.0
1451,HONDA,CIVIC Si,2.4,M6,4.0,10.8,7.6,9.4,216.0
1452,HONDA,CIVIC TYPE R,2.0,M6,4.0,10.6,8.3,9.6,224.0
1453,HONDA,CR-V,1.5,CVT,4.0,8.375,7.0,7.7749999999999995,180.75
1454,HONDA,CR-V,2.4,A5,4.0,10.3,7.6,9.1,209.0
1455,HONDA,CR-V,2.4,CVT,4.0,8.7,6.9,7.85,182.5
1456,HONDA,CR-V AWD,1.5,CVT,4.0,8.7,7.25,8.025,188.25
1457,HONDA,CR-V AWD,2.4,A5,4.0,10.6,7.9,9.4,216.0
1458,HONDA,CR-V AWD,2.4,CVT,4.0,9.3,7.35,8.45,196.5
1459,HONDA,CR-Z,1.5,CVT,4.0,6.733333333333333,6.133333333333333,6.466666666666666,149.0
1460,HONDA,CR-Z,1.5,M6,4.0,7.7,6.233333333333333,7.033333333333334,162.33333333333334
1461,HONDA,CROSSTOUR AWD,3.5,A6,6.0,12.5,8.5,10.7,246.0
1462,HONDA,Civic Coupe,1.5,CVT,4.0,7.8,6.4,7.2,167.0
1463,HONDA,Civic Coupe,2.0,CVT,4.0,8.05,6.35,7.3,170.0
1464,HONDA,Civic Coupe,2.0,M6,4.0,9.3,6.7,8.1,189.0
1465,HONDA,Civic Coupe Si,1.5,M6,4.0,8.65,6.300000000000001,7.6,178.0
1466,HONDA,Civic Hatchback,1.5,CVT,4.0,7.766666666666667,6.2,7.033333333333334,164.66666666666666
1467,HONDA,Civic Hatchback,1.5,M6,4.0,8.0,6.2,7.2,167.0
1468,HONDA,Civic Hatchback Sport,1.5,CVT,4.0,7.95,6.6,7.35,171.0
1469,HONDA,Civic Hatchback Sport,1.5,M6,4.0,8.0,6.2,7.2,167.0
1470,HONDA,Civic Sedan,1.5,CVT,4.0,7.8,6.2,7.1,165.0
1471,HONDA,Civic Sedan,2.0,CVT,4.0,8.0,6.233333333333333,7.2,168.66666666666666
1472,HONDA,Civic Sedan,2.0,M6,4.0,9.3,6.5,8.0,186.0
1473,HONDA,Civic Sedan Si,1.5,M6,4.0,8.65,6.300000000000001,7.6,178.0
1474,HONDA,Civic Type R,2.0,M6,4.0,10.55,8.350000000000001,9.6,223.5
1475,HONDA,FIT,1.5,A5,4.0,8.3,6.5,7.5,172.0
1476,HONDA,FIT,1.5,CVT,4.0,7.2250000000000005,6.0375,6.675000000000001,155.75
1477,HONDA,FIT,1.5,M5,4.0,8.3,6.9,7.7,177.0
1478,HONDA,FIT,1.5,M6,4.0,8.1,6.5,7.35,171.75
1479,HONDA,Fit,1.5,CVT,4.0,7.300000000000001,6.2,6.75,158.5
1480,HONDA,Fit,1.5,M6,4.0,8.1,6.6,7.4,174.0
1481,HONDA,HR-V,1.8,CVT,4.0,8.325,6.875,7.699999999999999,179.5
1482,HONDA,HR-V,1.8,M6,4.0,9.366666666666667,7.066666666666666,8.366666666666667,194.33333333333334
1483,HONDA,HR-V AWD,1.8,CVT,4.0,8.899999999999999,7.4799999999999995,8.24,194.1
1484,HONDA,Insight EX,1.5,CVT,4.0,4.6,5.3,4.9,114.0
1485,HONDA,Insight EX/Touring,1.5,CVT,4.0,4.6,5.3,4.9,115.0
1486,HONDA,Insight Touring,1.5,CVT,4.0,4.6,5.3,4.9,114.0
1487,HONDA,ODYSSEY,3.5,A6,6.0,12.3,8.525,10.625,247.25
1488,HONDA,ODYSSEY,3.5,AS9,6.0,12.6,8.4,10.7,252.0
1489,HONDA,ODYSSEY TOURING,3.5,AS10,6.0,12.2,8.5,10.6,247.0
1490,HONDA,Odyssey,3.5,AS10,6.0,12.2,8.5,10.6,248.0
1491,HONDA,Odyssey,3.5,AS9,6.0,12.6,8.4,10.7,252.0
1492,HONDA,Odyssey Touring,3.5,AS10,6.0,12.2,8.5,10.6,247.0
1493,HONDA,PILOT,3.5,A5,6.0,13.3,9.3,11.5,264.5
1494,HONDA,PILOT,3.5,A6,6.0,12.4,8.8,10.8,253.5
1495,HONDA,PILOT 4WD,3.5,A5,6.0,13.8,9.7,12.0,276.0
1496,HONDA,PILOT AWD,3.5,A5,6.0,13.9,9.7,12.0,276.0
1497,HONDA,PILOT AWD,3.5,A6,6.0,13.0,9.3,11.300000000000002,265.6666666666667
1498,HONDA,PILOT AWD,3.5,AS9,6.0,12.4,9.3,11.0,256.3333333333333
1499,HONDA,Passport AWD,3.5,A9,6.0,12.5,9.8,11.3,265.0
1500,HONDA,Passport AWD,3.5,AS9,6.0,12.5,9.8,11.3,265.0
1501,HONDA,Pilot,3.5,A6,6.0,12.4,8.7,10.7,250.0
1502,HONDA,Pilot AWD,3.5,A6,6.0,13.0,9.3,11.3,266.0
1503,HONDA,Pilot AWD,3.5,AS9,6.0,12.4,9.3,11.0,257.0
1504,HONDA,RIDGELINE AWD,3.5,A5,6.0,15.2,11.3,13.4,308.0
1505,HONDA,RIDGELINE AWD,3.5,A6,6.0,12.8,9.5,11.3,264.0
1506,HONDA,Ridgeline AWD,3.5,A6,6.0,12.8,9.5,11.3,263.0
1507,HONDA,Ridgeline AWD,3.5,AS9,6.0,12.6,10.0,11.4,269.0
1508,HYUNDAI,ACCENT,1.6,A6,4.0,8.8,6.3,7.7,177.0
1509,HYUNDAI,ACCENT,1.6,AS6,4.0,8.75,6.35,7.675000000000001,177.75
1510,HYUNDAI,ACCENT,1.6,M6,4.0,8.62,6.36,7.6,177.0
1511,HYUNDAI,Accent,1.6,AS6,4.0,8.2,6.2,7.3,172.0
1512,HYUNDAI,Accent,1.6,CVT,4.0,7.3,6.0,6.7,160.0
1513,HYUNDAI,Accent,1.6,M6,4.0,8.0,6.199999999999999,7.15,170.5
1514,HYUNDAI,ELANTRA,1.6,AM7,4.0,8.9,7.0,8.1,189.0
1515,HYUNDAI,ELANTRA,1.6,M6,4.0,10.7,7.8,9.4,221.0
1516,HYUNDAI,ELANTRA,1.8,AS6,4.0,8.5,6.3,7.5,174.0
1517,HYUNDAI,ELANTRA,1.8,M6,4.0,8.8,6.4,7.7,178.5
1518,HYUNDAI,ELANTRA,2.0,AS6,4.0,9.0,6.550000000000001,7.85,183.25
1519,HYUNDAI,ELANTRA,2.0,M6,4.0,9.5,6.75,8.25,192.25
1520,HYUNDAI,ELANTRA COUPE,2.0,AS6,4.0,9.6,6.8,8.3,191.0
1521,HYUNDAI,ELANTRA COUPE,2.0,M6,4.0,9.7,6.7,8.3,191.0
1522,HYUNDAI,ELANTRA GT,1.6,AM7,4.0,9.2,7.1,8.3,194.0
1523,HYUNDAI,ELANTRA GT,1.6,M6,4.0,10.7,8.1,9.6,226.0
1524,HYUNDAI,ELANTRA GT,2.0,A6,4.0,9.8,7.2,8.6,198.0
1525,HYUNDAI,ELANTRA GT,2.0,AS6,4.0,9.675,7.225,8.575,201.25
1526,HYUNDAI,ELANTRA GT,2.0,M6,4.0,9.8,7.1,8.6,200.6
1527,HYUNDAI,EQUUS,5.0,A8,8.0,15.7,10.2,13.2,304.0
1528,HYUNDAI,EQUUS,5.0,AS8,8.0,15.8,10.2,13.3,309.0
1529,HYUNDAI,Elantra,1.6,AM7,4.0,8.9,7.0,8.1,190.5
1530,HYUNDAI,Elantra,1.6,M6,4.0,10.399999999999999,7.699999999999999,9.2,217.5
1531,HYUNDAI,Elantra,2.0,AS6,4.0,8.3,6.4,7.4,174.0
1532,HYUNDAI,Elantra,2.0,CVT,4.0,7.8,5.6,6.8,161.0
1533,HYUNDAI,Elantra,2.0,M6,4.0,9.149999999999999,6.4,7.95,187.5
1534,HYUNDAI,Elantra GT,1.6,AM7,4.0,9.7,7.4,8.6,205.0
1535,HYUNDAI,Elantra GT,1.6,M6,4.0,10.3,7.9,9.2,218.0
1536,HYUNDAI,Elantra GT,2.0,AS6,4.0,9.4,7.1,8.4,199.5
1537,HYUNDAI,Elantra GT,2.0,M6,4.0,9.8,7.4,8.7,207.0
1538,HYUNDAI,GENESIS,3.8,A8,6.0,13.0,8.7,11.1,255.0
1539,HYUNDAI,GENESIS AWD,3.8,AS8,6.0,14.4,9.4,12.1,281.5
1540,HYUNDAI,GENESIS AWD,5.0,AS8,8.0,17.3,10.5,14.2,329.5
1541,HYUNDAI,GENESIS COUPE,3.8,AS8,6.0,14.5,9.55,12.25,283.5
1542,HYUNDAI,GENESIS COUPE,3.8,M6,6.0,14.25,9.75,12.25,284.0
1543,HYUNDAI,IONIQ,1.6,AM6,4.0,4.2749999999999995,4.3500000000000005,4.3,102.0
1544,HYUNDAI,IONIQ BLUE,1.6,AM6,4.0,4.2,4.0,4.1,96.0
1545,HYUNDAI,IONIQ Blue,1.6,AM6,4.0,4.2,4.0,4.1,96.0
1546,HYUNDAI,KONA,2.0,AS6,4.0,8.6,7.0,7.9,186.0
1547,HYUNDAI,KONA AWD,1.6,AM7,4.0,9.0,8.0,8.6,201.0
1548,HYUNDAI,KONA AWD,2.0,AS6,4.0,9.2,7.8,8.6,202.0
1549,HYUNDAI,Kona,2.0,AS6,4.0,8.6,7.0,7.9,186.5
1550,HYUNDAI,Kona AWD,1.6,AM7,4.0,9.0,8.0,8.6,201.0
1551,HYUNDAI,Kona AWD,2.0,AS6,4.0,9.2,7.8,8.6,202.0
